Personality,Time_spent_Alone
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Extrovert,4.0
Extrovert,4.0
Extrovert,4.0
Extrovert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,4.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Extrovert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Extrovert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Extrovert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,5.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Extrovert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Extrovert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Extrovert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Extrovert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Extrovert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Extrovert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Extrovert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Extrovert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,6.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Extrovert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,7.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Extrovert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,8.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Extrovert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,9.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Extrovert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Extrovert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,10.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Extrovert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Introvert,11.0
Extrovert,11.0
Extrovert,
Introvert,
Extrovert,
Extrovert,
Introvert,
Extrovert,
Extrovert,
Extrovert,
Introvert,
Introvert,
Extrovert,
Introvert,
Extrovert,
Introvert,
Introvert,
Extrovert,
Extrovert,
Introvert,
Introvert,
Extrovert,
Extrovert,
Introvert,
Introvert,
Extrovert,
Extrovert,
Extrovert,
Extrovert,
Introvert,
Introvert,
Introvert,
Extrovert,
Extrovert,
Extrovert,
Extrovert,
Extrovert,
Introvert,
Extrovert,
Extrovert,
Introvert,
Introvert,
Introvert,
Introvert,
Introvert,
Extrovert,
Extrovert,
Introvert,
Introvert,
Extrovert,
Extrovert,
Extrovert,
Extrovert,
Introvert,
Introvert,
Introvert,
Introvert,
Extrovert,
Introvert,
Introvert,
Extrovert,
Extrovert,
Extrovert,
Extrovert,
Introvert,
